MOP_ID,Assembly Model,CBU 1,GBU 1,CBU 2,GBU 2
AM_17_291,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B31,2-bent
AM_17_292,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B46,2-bent
AM_17_293,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B48,2-bent
AM_17_294,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B50,2-bent
AM_17_295,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B14,2-bent
AM_17_296,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B20,2-bent
AM_17_297,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B17,2-bent
AM_17_298,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B16,2-bent
AM_17_299,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B24,2-bent
AM_17_300,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B54,2-bent
AM_17_301,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B55,2-bent
AM_17_302,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B23,2-bent
AM_17_303,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B28,2-bent
AM_17_304,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B29,2-bent
AM_17_305,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B32,2-bent
AM_17_306,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B27,2-bent
AM_17_307,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B42,2-bent
AM_17_308,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B43,2-bent
AM_17_309,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B44,2-bent
AM_17_310,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B49,2-bent
AM_17_311,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B51,2-bent
AM_17_312,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B47,2-bent
AM_17_313,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B19,2-bent
AM_17_314,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B21,2-bent
AM_17_315,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B18,2-bent
AM_17_316,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B52,2-bent
AM_17_317,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B53,2-bent
AM_17_318,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B30,2-bent
AM_17_319,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B26,2-bent
AM_17_320,(4-planar)x12(2-bent)x24_D3h,[CuPd],4-planar,B22,2-bent
AM_17_321,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B40,2-bent
AM_17_322,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B34,2-bent
AM_17_323,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B35,2-bent
AM_17_324,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B36,2-bent
AM_17_325,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B37,2-bent
AM_17_326,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B38,2-bent
AM_17_327,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B39,2-bent
AM_17_328,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B41,2-bent
AM_17_329,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B15,2-bent
AM_17_330,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B25,2-bent
AM_17_331,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B31,2-bent
AM_17_332,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B46,2-bent
AM_17_333,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B48,2-bent
AM_17_334,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B50,2-bent
AM_17_335,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B14,2-bent
AM_17_336,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B20,2-bent
AM_17_337,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B17,2-bent
AM_17_338,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B16,2-bent
AM_17_339,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B24,2-bent
AM_17_340,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B54,2-bent
AM_17_341,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B55,2-bent
AM_17_342,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B23,2-bent
AM_17_343,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B28,2-bent
AM_17_344,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B29,2-bent
AM_17_345,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B32,2-bent
AM_17_346,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B27,2-bent
AM_17_347,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B42,2-bent
AM_17_348,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B43,2-bent
AM_17_349,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B44,2-bent
AM_17_350,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B49,2-bent
AM_17_351,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B51,2-bent
AM_17_352,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B47,2-bent
AM_17_353,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B19,2-bent
AM_17_354,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B21,2-bent
AM_17_355,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B18,2-bent
AM_17_356,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B52,2-bent
AM_17_357,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B53,2-bent
AM_17_358,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B30,2-bent
AM_17_359,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B26,2-bent
AM_17_360,(4-planar)x12(2-bent)x24_D3h,[CuNi],4-planar,B22,2-bent
AM_17_361,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B40,2-bent
AM_17_362,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B34,2-bent
AM_17_363,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B35,2-bent
AM_17_364,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B36,2-bent
AM_17_365,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B37,2-bent
AM_17_366,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B38,2-bent
AM_17_367,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B39,2-bent
AM_17_368,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B41,2-bent
AM_17_369,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B15,2-bent
AM_17_370,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B25,2-bent
AM_17_371,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B31,2-bent
AM_17_372,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B46,2-bent
AM_17_373,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B48,2-bent
AM_17_374,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B50,2-bent
AM_17_375,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B14,2-bent
AM_17_376,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B20,2-bent
AM_17_377,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B17,2-bent
AM_17_378,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B16,2-bent
AM_17_379,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B24,2-bent
AM_17_380,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B54,2-bent
AM_17_381,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B55,2-bent
AM_17_382,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B23,2-bent
AM_17_383,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B28,2-bent
AM_17_384,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B29,2-bent
AM_17_385,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B32,2-bent
AM_17_386,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B27,2-bent
AM_17_387,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B42,2-bent
AM_17_388,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B43,2-bent
AM_17_389,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B44,2-bent
AM_17_390,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B49,2-bent
AM_17_391,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B51,2-bent
AM_17_392,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B47,2-bent
AM_17_393,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B19,2-bent
AM_17_394,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B21,2-bent
AM_17_395,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B18,2-bent
AM_17_396,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B52,2-bent
AM_17_397,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B53,2-bent
AM_17_398,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B30,2-bent
AM_17_399,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B26,2-bent
AM_17_400,(4-planar)x12(2-bent)x24_D3h,[Ni2],4-planar,B22,2-bent
AM_18_1,(5-pyramidal)x12(2-linear)x30_Ih,[V6O11],5-pyramidal,A12a,2-linear
AM_18_2,(5-pyramidal)x12(2-linear)x30_Ih,[V6O11],5-pyramidal,A1,2-linear
AM_18_3,(5-pyramidal)x12(2-linear)x30_Ih,[V6O11],5-pyramidal,A2,2-linear
AM_18_4,(5-pyramidal)x12(2-linear)x30_Ih,[V6O11],5-pyramidal,A3,2-linear
AM_18_5,(5-pyramidal)x12(2-linear)x30_Ih,[V6O11],5-pyramidal,A4,2-linear
AM_18_6,(5-pyramidal)x12(2-linear)x30_Ih,[V6O11],5-pyramidal,A8,2-linear
AM_18_7,(5-pyramidal)x12(2-linear)x30_Ih,[V6O11],5-pyramidal,A9,2-linear
AM_18_8,(5-pyramidal)x12(2-linear)x30_Ih,[V6O11],5-pyramidal,A10,2-linear
AM_18_9,(5-pyramidal)x12(2-linear)x30_Ih,[V6O11],5-pyramidal,A11,2-linear
AM_18_10,(5-pyramidal)x12(2-linear)x30_Ih,[V6O11],5-pyramidal,A5,2-linear
AM_18_11,(5-pyramidal)x12(2-linear)x30_Ih,[V6O11],5-pyramidal,A18,2-linear
AM_18_12,(5-pyramidal)x12(2-linear)x30_Ih,[V6O11],5-pyramidal,A7,2-linear
AM_18_13,(5-pyramidal)x12(2-linear)x30_Ih,[V6O11],5-pyramidal,A19,2-linear
AM_18_14,(5-pyramidal)x12(2-linear)x30_Ih,[V6O11],5-pyramidal,A6,2-linear
AM_18_15,(5-pyramidal)x12(2-linear)x30_Ih,[WV5O11],5-pyramidal,A12a,2-linear
AM_18_16,(5-pyramidal)x12(2-linear)x30_Ih,[WV5O11],5-pyramidal,A1,2-linear
AM_18_17,(5-pyramidal)x12(2-linear)x30_Ih,[WV5O11],5-pyramidal,A2,2-linear
AM_18_18,(5-pyramidal)x12(2-linear)x30_Ih,[WV5O11],5-pyramidal,A3,2-linear
AM_18_19,(5-pyramidal)x12(2-linear)x30_Ih,[WV5O11],5-pyramidal,A4,2-linear
AM_18_20,(5-pyramidal)x12(2-linear)x30_Ih,[WV5O11],5-pyramidal,A8,2-linear
AM_18_21,(5-pyramidal)x12(2-linear)x30_Ih,[WV5O11],5-pyramidal,A9,2-linear
AM_18_22,(5-pyramidal)x12(2-linear)x30_Ih,[WV5O11],5-pyramidal,A10,2-linear
AM_18_23,(5-pyramidal)x12(2-linear)x30_Ih,[WV5O11],5-pyramidal,A11,2-linear
AM_18_24,(5-pyramidal)x12(2-linear)x30_Ih,[WV5O11],5-pyramidal,A5,2-linear
AM_18_25,(5-pyramidal)x12(2-linear)x30_Ih,[WV5O11],5-pyramidal,A18,2-linear
AM_18_26,(5-pyramidal)x12(2-linear)x30_Ih,[WV5O11],5-pyramidal,A7,2-linear
AM_18_27,(5-pyramidal)x12(2-linear)x30_Ih,[WV5O11],5-pyramidal,A19,2-linear
AM_18_28,(5-pyramidal)x12(2-linear)x30_Ih,[WV5O11],5-pyramidal,A6,2-linear
